user_id,age,lead_status_score,payment_history_good,time_spent_min,pages_viewed,emails_sent,follow_up_emails,email_intensity,form_submissions,downloads,ctr_product_page,response_time_hours,social_media_engagement,engagement_score,is_mobile,is_tablet,is_desktop,is_organic_lead,is_email_lead,is_referral_lead,is_social_lead,converted_to_paid
286,57,2,1,31,15,2,10,12,3,1,0.7,7,170,242,0,0,1,0,1,0,0,0
287,54,2,1,37,4,9,4,13,4,0,0.3,16,49,106,0,0,1,0,0,0,1,0
288,23,2,0,21,8,4,9,13,1,0,0.6,2,72,112,0,1,0,0,0,0,1,0
289,40,0,0,13,5,9,4,13,5,3,0.3,4,182,226,0,0,1,0,0,1,0,0
290,23,0,0,56,5,6,6,12,2,2,0.1,12,183,259,1,0,0,0,0,1,0,0
291,23,2,0,36,11,2,3,5,4,0,0.6,17,35,105,0,1,0,0,1,0,0,0
292,57,1,0,26,12,10,6,16,2,0,0.1,10,45,101,1,0,0,0,1,0,0,0
293,50,1,1,52,3,6,5,11,4,1,0.7,14,68,140,0,1,0,1,0,0,0,0
294,52,0,0,40,12,0,3,3,3,3,0.7,3,162,241,0,0,1,0,0,1,0,0
295,53,0,1,55,4,0,2,2,3,1,0.4,6,149,223,1,0,0,0,0,1,0,0
296,30,1,0,23,8,1,4,5,4,1,0.5,7,35,88,0,0,1,1,0,0,0,0
297,23,2,0,48,7,0,9,9,3,1,0.5,8,21,94,1,0,0,0,0,1,0,0
298,52,1,1,45,9,5,2,7,5,1,0.5,23,101,181,0,0,1,1,0,0,0,0
299,25,1,0,29,14,7,0,7,1,0,0.3,5,122,182,0,0,1,0,1,0,0,0
300,31,1,1,54,10,7,6,13,0,3,0.2,13,174,254,1,0,0,0,0,1,0,0
301,24,2,0,30,7,3,7,10,4,1,0.3,4,174,232,0,1,0,0,0,1,0,0
302,58,1,1,45,4,2,0,2,0,0,0.5,16,106,159,1,0,0,0,0,0,1,0
303,24,2,0,13,7,7,2,9,4,1,0.5,16,91,132,1,0,0,0,0,1,0,0
304,35,2,1,17,5,6,0,6,1,2,0.8,6,189,223,0,1,0,0,0,0,1,0
305,45,1,1,24,12,4,0,4,5,3,0.3,2,144,213,0,1,0,0,0,1,0,0
306,27,0,1,22,3,2,6,8,3,2,0.3,21,171,212,0,0,1,1,0,0,0,0
307,56,2,0,43,4,10,6,16,1,2,0.2,18,71,129,0,0,1,0,0,0,1,0
308,35,0,1,30,14,5,4,9,2,0,0.1,7,65,129,0,0,1,0,0,0,1,0
309,57,1,0,56,6,10,1,11,0,0,0.4,2,118,186,0,1,0,0,1,0,0,0
310,58,0,0,16,2,6,4,10,3,0,0.5,1,162,191,0,1,0,0,0,0,1,0
311,22,0,0,13,3,6,0,6,4,1,0.7,19,52,85,0,0,1,1,0,0,0,0
312,59,1,1,34,3,2,1,3,0,3,0.2,1,102,148,0,0,1,0,0,0,1,0
313,25,0,1,39,14,4,3,7,3,3,0.5,21,95,177,1,0,0,1,0,0,0,0
314,46,2,0,35,3,2,8,10,1,1,0.1,19,61,107,0,0,1,0,1,0,0,0
315,57,1,1,29,9,1,6,7,3,1,0.3,12,103,161,0,0,1,0,0,0,1,0
316,56,0,0,59,3,6,5,11,4,0,0.1,22,123,200,1,0,0,0,0,0,1,0
317,53,0,1,10,15,2,8,10,5,1,0.3,2,120,177,0,0,1,1,0,0,0,0
318,40,0,1,54,6,6,9,15,0,1,0.3,8,118,186,0,1,0,0,1,0,0,0
319,36,2,1,38,15,2,1,3,5,0,0.8,17,122,205,1,0,0,0,0,0,1,0
320,33,0,1,49,10,8,1,9,4,1,0.7,8,197,280,1,0,0,1,0,0,0,0
321,40,0,0,35,9,0,2,2,0,2,0.1,22,137,194,0,0,1,0,0,0,1,0
322,35,2,1,5,4,9,7,16,5,2,0.5,3,38,70,0,1,0,0,0,0,1,0
323,36,0,0,27,11,7,7,14,3,3,0.7,18,138,202,0,0,1,1,0,0,0,0
324,45,1,0,35,4,8,8,16,1,2,0.4,7,144,194,0,1,0,0,1,0,0,0
325,28,2,1,6,15,9,9,18,5,0,0.5,3,90,141,0,1,0,1,0,0,0,0
326,39,2,1,38,9,7,2,9,4,3,0.2,14,123,197,1,0,0,0,1,0,0,0
327,49,2,1,12,12,9,9,18,0,0,0.2,3,198,234,0,1,0,1,0,0,0,0
328,40,1,1,8,8,6,2,8,4,2,0.2,1,23,63,1,0,0,1,0,0,0,0
329,24,2,1,42,3,3,2,5,2,0,0.6,21,57,111,0,1,0,1,0,0,0,0
330,20,2,0,9,10,8,6,14,2,1,0.6,12,189,226,0,1,0,0,1,0,0,0
331,49,0,1,18,11,1,4,5,0,1,0.8,19,68,110,0,0,1,1,0,0,0,0
332,59,0,0,24,5,9,3,12,5,3,0.5,3,48,103,0,0,1,1,0,0,0,0
333,56,2,1,55,9,4,6,10,2,1,0.2,23,104,185,1,0,0,0,0,1,0,0
334,26,0,0,17,15,8,10,18,3,3,0.4,15,63,125,1,0,0,0,0,0,1,0
335,24,2,0,56,9,6,2,8,0,0,0.2,2,54,128,0,1,0,1,0,0,0,0
336,54,2,0,24,7,0,8,8,5,2,0.6,24,167,224,1,0,0,0,0,0,1,0
337,33,0,0,14,14,6,2,8,1,1,0.1,3,84,131,1,0,0,0,0,1,0,0
338,52,2,0,42,11,5,5,10,5,3,0.5,9,178,263,1,0,0,1,0,0,0,0
339,36,2,0,31,10,1,7,8,1,2,0.4,17,148,206,1,0,0,0,1,0,0,0
340,28,1,0,31,10,2,7,9,1,3,0.4,18,57,117,0,0,1,0,0,1,0,0
341,42,2,0,24,8,4,8,12,1,0,0.4,7,63,106,0,0,1,0,0,1,0,0
342,24,1,0,18,6,4,8,12,2,0,0.5,16,92,128,1,0,0,0,0,0,1,0
343,35,1,1,11,4,7,6,13,4,2,0.2,24,170,205,0,1,0,0,0,0,1,0
344,43,0,1,14,4,5,8,13,5,3,0.3,20,63,106,0,1,0,0,1,0,0,0
345,38,0,1,12,5,5,1,6,4,0,0.2,10,190,224,0,0,1,0,1,0,0,0
346,30,2,1,37,3,10,5,15,3,2,0.5,21,70,126,0,0,1,1,0,0,0,0
347,48,2,0,45,4,9,10,19,5,0,0.6,7,51,119,0,1,0,0,0,1,0,0
348,54,0,0,39,14,9,0,9,1,2,0.8,18,75,149,0,1,0,0,0,0,1,0
349,39,1,1,25,11,8,3,11,5,1,0.6,10,68,132,0,0,1,0,0,1,0,0
350,59,1,0,12,11,10,10,20,3,2,0.2,9,159,206,1,0,0,1,0,0,0,0
351,53,0,0,38,11,10,10,20,2,1,0.3,23,141,209,0,0,1,0,1,0,0,0
352,20,1,0,14,5,5,5,10,5,1,0.5,5,50,91,0,1,0,1,0,0,0,0
353,55,1,1,10,14,2,8,10,0,1,0.4,4,91,131,1,0,0,0,1,0,0,0
354,39,1,1,52,8,0,7,7,4,0,0.7,8,81,161,0,1,0,1,0,0,0,0
355,26,2,0,47,9,0,0,0,2,1,0.2,22,132,205,1,0,0,0,0,1,0,0
356,28,1,1,30,7,8,0,8,1,2,0.6,17,163,214,0,0,1,0,1,0,0,0
357,36,1,0,21,8,5,7,12,1,2,0.7,3,117,161,1,0,0,0,0,1,0,0
358,27,2,0,54,12,9,7,16,5,0,0.2,7,150,243,0,1,0,0,0,0,1,0
359,26,1,0,14,15,1,2,3,3,0,0.1,21,22,75,1,0,0,1,0,0,0,0
360,55,2,0,8,11,2,8,10,0,1,0.5,2,194,226,0,0,1,0,1,0,0,0
361,29,0,0,57,13,10,9,19,4,1,0.6,5,153,250,0,1,0,1,0,0,0,0
362,37,2,0,5,13,0,0,0,1,3,0.5,24,99,139,0,0,1,0,0,0,1,0
363,38,0,0,8,9,9,9,18,1,1,0.1,7,78,109,0,1,0,1,0,0,0,0
364,58,1,1,43,5,3,10,13,1,3,0.4,19,89,151,0,1,0,0,0,0,1,0
365,33,0,1,5,3,9,3,12,0,3,0.1,2,176,193,0,0,1,0,0,0,1,0
366,41,2,0,42,8,5,2,7,2,2,0.6,12,105,173,0,0,1,0,1,0,0,0
367,33,0,0,39,5,1,6,7,5,1,0.3,9,70,136,0,1,0,1,0,0,0,0
368,60,2,0,33,9,5,1,6,1,2,0.6,17,78,136,0,1,0,0,0,0,1,0
369,36,1,0,48,11,10,2,12,3,1,0.7,12,135,216,0,0,1,1,0,0,0,0
370,52,2,1,48,3,9,2,11,0,0,0.4,10,144,198,0,1,0,0,1,0,0,0
371,51,0,1,39,6,2,6,8,4,3,0.2,14,72,141,0,0,1,0,1,0,0,0
372,36,0,1,29,2,7,0,7,1,3,0.5,18,37,79,1,0,0,1,0,0,0,0
373,23,1,1,55,3,10,10,20,1,1,0.4,9,141,207,1,0,0,1,0,0,0,0
374,25,2,0,43,4,10,9,19,1,2,0.2,17,53,111,0,1,0,1,0,0,0,0
375,60,2,1,33,14,4,6,10,0,1,0.4,21,101,164,0,1,0,0,0,1,0,0
376,47,1,1,15,9,5,9,14,1,1,0.6,13,186,224,1,0,0,1,0,0,0,0
377,37,1,0,39,10,0,4,4,5,1,0.4,10,58,134,1,0,0,0,1,0,0,0
378,22,0,1,56,6,10,10,20,4,0,0.6,8,144,224,0,0,1,1,0,0,0,0
379,20,2,1,5,14,4,4,8,3,0,0.7,17,53,95,0,0,1,0,1,0,0,0
380,41,2,1,44,3,1,3,4,0,1,0.6,22,153,205,1,0,0,1,0,0,0,0
381,28,0,0,43,2,6,0,6,2,0,0.2,4,107,160,1,0,0,1,0,0,0,0
382,60,0,0,28,13,7,3,10,0,1,0.3,19,49,105,0,1,0,0,0,0,1,0
383,36,1,0,33,6,3,10,13,0,1,0.6,16,149,196,0,0,1,0,1,0,0,0
384,30,0,0,38,8,10,10,20,5,1,0.6,14,80,151,0,1,0,0,1,0,0,0
385,48,1,1,48,9,1,4,5,0,3,0.5,4,21,93,1,0,0,0,0,1,0,0
386,55,0,0,12,12,3,3,6,1,3,0.3,19,83,128,0,1,0,1,0,0,0,0
387,47,2,0,54,12,2,4,6,0,3,0.1,6,70,154,0,0,1,0,1,0,0,0
388,55,0,1,52,11,9,9,18,4,2,0.3,2,91,181,0,0,1,0,1,0,0,0
389,20,0,0,56,7,1,3,4,3,0,0.5,3,112,191,1,0,0,0,1,0,0,0
390,27,2,0,6,15,1,9,10,4,1,0.6,11,149,199,0,1,0,0,0,0,1,0
391,24,2,0,11,7,3,3,6,1,2,0.7,2,61,93,1,0,0,0,0,0,1,0
392,29,2,1,60,8,5,7,12,3,0,0.6,11,142,227,0,1,0,0,0,1,0,0
393,54,1,1,5,14,9,5,14,2,2,0.4,8,99,142,0,0,1,0,1,0,0,0
394,22,0,0,20,5,0,3,3,4,3,0.8,10,80,128,0,0,1,0,0,1,0,0
395,43,0,1,28,3,7,10,17,3,1,0.2,13,115,160,1,0,0,1,0,0,0,0
396,57,1,0,20,15,10,4,14,2,1,0.2,17,148,206,0,1,0,0,1,0,0,0
397,55,2,0,8,5,0,5,5,3,0,0.2,22,58,85,1,0,0,0,0,0,1,0
398,29,2,0,21,7,10,2,12,5,0,0.1,10,180,230,0,1,0,0,0,0,1,0
399,47,0,0,38,3,1,10,11,2,3,0.2,21,36,92,1,0,0,0,0,0,1,0
400,28,0,1,21,11,8,6,14,4,0,0.6,15,191,246,1,0,0,0,0,1,0,0
401,22,0,0,35,3,6,0,6,0,3,0.5,2,190,237,0,1,0,0,1,0,0,0
402,39,1,0,31,5,0,0,0,3,2,0.7,20,22,76,1,0,0,1,0,0,0,0
403,43,2,1,42,4,8,4,12,2,3,0.2,9,54,116,0,0,1,0,0,0,1,0
404,22,2,1,36,5,3,0,3,1,3,0.6,19,124,179,0,0,1,0,0,0,1,0
405,42,1,1,57,8,1,0,1,1,3,0.4,15,31,113,1,0,0,0,1,0,0,0
406,33,1,0,58,15,8,2,10,4,2,0.2,11,21,125,0,0,1,0,1,0,0,0
407,35,0,1,50,6,3,4,7,5,0,0.4,14,72,149,1,0,0,1,0,0,0,0
408,26,0,1,17,4,8,3,11,3,3,0.4,20,172,212,1,0,0,0,0,1,0,0
409,42,1,0,43,14,6,3,9,0,2,0.7,10,149,224,0,0,1,0,0,0,1,0
410,55,2,1,35,2,8,2,10,4,0,0.2,22,161,212,1,0,0,1,0,0,0,0
411,46,1,0,12,15,1,1,2,4,3,0.6,22,155,215,1,0,0,1,0,0,0,0
412,59,2,1,59,15,2,0,2,5,3,0.7,4,56,166,1,0,0,0,0,0,1,0
413,29,1,0,30,12,4,10,14,4,2,0.5,8,64,134,1,0,0,1,0,0,0,0
414,35,0,1,23,9,9,2,11,2,1,0.4,19,83,132,0,1,0,0,1,0,0,0
415,30,2,1,36,12,9,9,18,5,3,0.5,17,66,147,0,1,0,0,1,0,0,1
416,31,2,1,44,15,8,2,10,5,0,0.3,23,51,140,0,1,0,1,0,0,0,1
417,46,2,1,55,14,3,8,11,4,0,0.5,18,189,284,0,1,0,0,1,0,0,0
418,21,1,1,51,4,2,10,12,4,2,0.6,11,138,213,1,0,0,0,0,0,1,0
419,31,1,1,44,6,6,9,15,3,3,0.7,1,154,225,1,0,0,0,1,0,0,0
420,41,2,1,5,2,2,6,8,4,1,0.3,18,45,68,1,0,0,1,0,0,0,0
421,46,2,1,44,12,2,2,4,0,2,0.4,3,91,163,0,1,0,1,0,0,0,0
422,35,0,0,36,8,7,9,16,2,1,0.3,18,104,164,1,0,0,1,0,0,0,0
423,37,0,0,23,6,2,0,2,0,2,0.5,17,89,128,0,0,1,1,0,0,0,0
424,30,2,0,14,11,6,7,13,2,3,0.1,14,32,80,0,0,1,0,0,1,0,0
425,26,1,0,49,14,8,4,12,0,1,0.5,12,196,275,0,0,1,0,1,0,0,0
426,44,0,1,50,9,1,9,10,3,0,0.3,22,83,160,1,0,0,0,1,0,0,0
427,22,0,0,14,8,5,10,15,5,0,0.2,19,49,94,1,0,0,0,0,1,0,0
428,50,1,1,20,6,9,10,19,3,3,0.1,20,62,109,1,0,0,1,0,0,0,0
429,34,2,1,28,14,9,9,18,2,0,0.5,9,62,124,0,1,0,0,1,0,0,1
430,32,2,1,7,9,9,7,16,0,2,0.7,10,71,100,0,1,0,0,0,1,0,0
431,49,2,0,15,9,5,4,9,3,2,0.8,24,188,234,1,0,0,0,0,0,1,0
432,42,0,1,41,5,6,9,15,4,3,0.6,1,82,151,0,1,0,1,0,0,0,0
433,39,1,0,12,12,7,0,7,3,2,0.7,1,20,69,0,0,1,1,0,0,0,0
434,34,1,0,17,3,0,8,8,2,0,0.3,9,52,81,0,0,1,0,0,0,1,0
435,34,1,0,45,14,2,2,4,5,2,0.6,9,64,156,1,0,0,0,1,0,0,0
436,21,1,1,44,3,10,5,15,0,1,0.7,15,162,214,0,1,0,0,0,1,0,0
437,32,0,1,19,9,4,5,9,3,0,0.5,20,163,209,0,1,0,0,1,0,0,0
438,45,0,0,46,14,8,3,11,0,2,0.7,12,51,129,0,0,1,1,0,0,0,0
439,41,1,1,48,15,2,9,11,0,2,0.4,8,33,115,0,0,1,0,0,0,1,0
440,37,2,0,8,3,10,6,16,4,1,0.4,23,175,203,1,0,0,1,0,0,0,0
441,24,0,1,16,4,3,5,8,1,2,0.6,19,131,162,0,1,0,0,1,0,0,0
442,37,0,0,56,7,4,8,12,2,0,0.4,20,103,179,1,0,0,1,0,0,0,0
443,42,0,1,54,3,6,0,6,3,2,0.5,6,106,179,1,0,0,0,1,0,0,0
444,52,1,0,18,12,1,7,8,2,3,0.4,4,194,248,0,1,0,1,0,0,0,0
445,45,0,1,42,10,9,4,13,5,0,0.2,4,170,247,0,0,1,1,0,0,0,0
446,54,0,1,15,3,4,3,7,0,2,0.8,9,105,130,0,0,1,0,0,1,0,0
447,41,1,1,50,12,0,1,1,1,1,0.8,21,38,117,1,0,0,0,0,0,1,0
448,21,2,1,57,3,1,10,11,3,1,0.1,10,51,125,0,0,1,0,0,1,0,0
449,27,0,0,41,11,9,9,18,0,2,0.1,3,161,228,0,0,1,0,1,0,0,0
450,36,0,0,9,11,9,6,15,3,3,0.2,7,195,241,0,1,0,0,0,0,1,0
451,31,0,0,24,10,6,6,12,1,2,0.7,20,109,160,0,1,0,0,0,1,0,0
452,57,1,1,41,10,3,7,10,2,1,0.2,21,104,173,1,0,0,0,0,0,1,0
453,36,1,1,32,15,0,6,6,2,0,0.2,6,117,185,0,1,0,0,1,0,0,0
454,22,0,0,34,11,2,8,10,5,1,0.7,20,31,104,0,0,1,0,0,1,0,0
455,26,0,1,20,9,8,0,8,0,2,0.6,9,111,153,1,0,0,0,0,1,0,0
456,58,2,1,18,13,8,4,12,1,2,0.5,14,172,223,1,0,0,0,1,0,0,0
457,47,0,1,10,8,1,10,11,0,2,0.2,8,38,68,0,0,1,0,0,1,0,0
458,42,2,0,7,10,5,4,9,5,3,0.2,3,200,248,0,0,1,0,1,0,0,0
459,40,2,1,30,11,8,3,11,0,1,0.5,5,63,117,0,0,1,0,0,1,0,0
460,47,0,0,6,12,3,4,7,1,0,0.2,19,113,146,0,0,1,0,1,0,0,0
461,58,1,0,5,12,4,9,13,0,1,0.7,23,158,189,1,0,0,0,0,0,1,0
462,52,0,1,57,14,6,1,7,2,0,0.6,5,192,283,1,0,0,0,0,0,1,0
463,27,0,1,42,11,5,9,14,1,2,0.4,9,94,165,1,0,0,1,0,0,0,0
464,44,1,1,55,3,7,10,17,2,1,0.3,16,139,208,0,0,1,0,1,0,0,0
465,56,2,0,57,10,6,5,11,4,0,0.8,11,128,217,0,0,1,0,0,1,0,0
466,32,2,0,30,8,8,5,13,2,2,0.5,14,179,235,0,0,1,0,0,1,0,0
467,36,1,0,14,4,3,7,10,4,2,0.2,20,101,139,0,1,0,0,1,0,0,0
468,22,2,1,10,13,0,1,1,3,0,0.1,19,100,145,0,0,1,0,0,1,0,0
469,47,1,1,28,6,9,1,10,2,1,0.5,1,28,76,0,0,1,1,0,0,0,0
470,20,0,0,42,5,4,8,12,5,0,0.7,22,192,259,0,1,0,0,0,0,1,0
471,53,0,1,46,3,10,5,15,0,0,0.5,13,162,214,0,1,0,0,0,0,1,0
472,54,0,0,45,5,10,6,16,4,0,0.2,6,77,144,0,1,0,1,0,0,0,0
473,32,0,0,22,10,10,3,13,1,3,0.1,22,140,191,1,0,0,1,0,0,0,0
474,43,1,1,53,12,7,1,8,4,3,0.4,17,196,291,0,0,1,0,0,1,0,0
475,47,2,1,39,9,10,9,19,5,1,0.1,19,138,212,0,1,0,0,0,0,1,0
476,24,0,0,7,15,7,9,16,4,1,0.5,19,68,119,0,1,0,1,0,0,0,0
477,41,0,0,25,4,7,0,7,2,3,0.4,19,124,169,1,0,0,0,1,0,0,0
478,59,0,0,38,3,5,3,8,3,0,0.2,17,60,113,1,0,0,0,0,0,1,0
479,40,1,1,32,14,1,5,6,3,3,0.4,10,73,148,0,1,0,1,0,0,0,0
480,27,0,0,55,8,5,5,10,1,0,0.7,10,92,166,0,0,1,1,0,0,0,0
481,39,1,1,50,9,0,10,10,4,0,0.1,17,143,223,1,0,0,0,0,0,1,0
482,52,1,1,48,9,8,0,8,0,1,0.1,22,54,122,1,0,0,0,0,0,1,0
483,39,0,1,42,3,10,3,13,2,0,0.1,9,103,157,0,1,0,0,0,0,1,0
484,46,1,0,11,7,4,7,11,0,1,0.8,19,21,48,0,1,0,0,1,0,0,0
485,40,1,1,46,13,8,4,12,4,0,0.7,24,51,135,0,1,0,1,0,0,0,0
486,45,0,1,44,2,5,4,9,1,1,0.6,16,151,204,1,0,0,1,0,0,0,0
487,38,2,0,25,13,5,4,9,5,1,0.5,1,98,166,0,0,1,0,0,1,0,0
488,55,0,1,29,2,2,8,10,3,3,0.1,20,165,213,0,1,0,0,1,0,0,0
489,28,0,0,20,14,2,10,12,3,2,0.1,11,108,169,0,0,1,1,0,0,0,0
490,32,1,1,41,11,10,10,20,0,3,0.4,5,149,218,0,0,1,0,0,1,0,0
491,46,1,1,53,4,3,10,13,0,2,0.2,9,132,197,0,1,0,0,1,0,0,0
492,44,1,1,56,12,6,8,14,2,1,0.1,14,49,137,0,1,0,0,0,0,1,0
493,31,1,0,58,3,1,5,6,2,2,0.4,11,102,176,0,1,0,0,1,0,0,0
494,59,2,1,17,3,5,4,9,4,2,0.2,16,81,120,1,0,0,0,0,0,1,0
495,56,0,1,56,2,1,7,8,2,2,0.3,5,174,244,1,0,0,0,1,0,0,0
496,39,2,0,45,3,4,1,5,4,2,0.2,13,198,265,1,0,0,0,1,0,0,0
497,45,2,1,57,11,0,3,3,5,1,0.2,11,168,264,0,1,0,0,0,0,1,0
498,55,0,0,37,5,9,10,19,5,2,0.2,18,188,254,0,0,1,0,1,0,0,0
499,20,0,0,46,12,7,8,15,5,2,0.7,4,173,262,0,0,1,0,0,1,0,0
500,39,2,0,31,10,9,7,16,5,1,0.4,12,79,147,0,0,1,0,1,0,0,0
501,38,0,0,26,5,2,5,7,2,2,0.5,20,119,165,0,0,1,1,0,0,0,0
502,33,2,0,11,11,8,6,14,1,2,0.3,7,102,142,0,1,0,1,0,0,0,0
503,47,1,0,30,6,3,0,3,1,1,0.6,21,50,97,1,0,0,0,0,0,1,0
504,57,1,0,7,12,9,10,19,1,1,0.2,8,69,105,1,0,0,1,0,0,0,0
505,58,1,0,21,6,3,4,7,2,1,0.8,12,63,104,0,1,0,0,1,0,0,0
506,40,1,1,58,4,10,2,12,3,1,0.4,18,27,104,0,1,0,0,1,0,0,0
507,49,2,1,59,5,7,8,15,1,1,0.6,4,174,248,0,0,1,1,0,0,0,0
508,48,1,0,39,12,10,2,12,1,2,0.2,20,85,155,1,0,0,0,0,0,1,0
509,48,1,1,45,10,3,5,8,1,3,0.4,13,187,261,0,0,1,0,0,0,1,0
510,33,2,1,30,14,3,4,7,5,3,0.7,20,48,127,1,0,0,0,0,1,0,0
511,52,2,1,41,15,4,1,5,4,1,0.3,7,82,167,0,1,0,1,0,0,0,0
512,50,1,0,53,11,5,1,6,0,1,0.5,2,62,139,0,0,1,0,0,1,0,0
513,30,0,0,12,8,9,5,14,3,0,0.1,23,149,186,0,1,0,1,0,0,0,0
514,25,2,0,15,14,5,8,13,4,3,0.7,18,199,260,0,1,0,0,0,0,1,0
515,38,0,0,44,9,6,7,13,0,1,0.2,11,132,196,0,1,0,0,0,1,0,0
516,52,1,1,8,3,7,1,8,5,1,0.1,10,184,215,1,0,0,0,0,0,1,0
517,60,2,0,32,15,8,0,8,0,1,0.3,12,115,179,0,1,0,0,1,0,0,0
518,59,1,1,26,6,2,4,6,4,2,0.1,17,159,213,0,0,1,0,1,0,0,0
519,41,2,0,49,4,9,3,12,2,0,0.3,13,145,208,0,1,0,0,0,1,0,0
520,25,0,0,39,14,5,1,6,2,3,0.5,12,83,162,0,1,0,0,0,0,1,0
521,35,0,1,16,7,2,3,5,1,2,0.6,2,65,102,1,0,0,0,0,1,0,0
522,39,1,1,39,6,2,5,7,5,3,0.5,9,152,224,0,0,1,1,0,0,0,0
523,34,2,1,16,9,3,10,13,4,1,0.6,10,55,103,0,0,1,1,0,0,0,0
524,32,0,1,12,2,3,8,11,4,1,0.3,3,67,97,0,0,1,0,0,0,1,0
525,29,2,1,11,12,7,6,13,1,0,0.6,24,197,235,0,0,1,0,0,0,1,0
526,21,0,1,19,11,7,7,14,3,1,0.1,5,33,85,0,0,1,0,1,0,0,0
527,22,1,1,27,8,1,4,5,1,2,0.5,4,47,97,0,1,0,0,0,0,1,0
528,35,1,0,44,9,10,8,18,1,3,0.3,8,147,218,1,0,0,1,0,0,0,0
529,50,1,0,12,8,0,0,0,3,1,0.2,16,184,223,1,0,0,0,0,1,0,0
530,59,1,0,45,2,6,4,10,5,0,0.7,2,34,98,1,0,0,1,0,0,0,0
531,24,0,0,30,15,2,8,10,1,1,0.7,17,102,167,1,0,0,1,0,0,0,0
532,49,2,1,11,10,10,10,20,1,0,0.4,12,165,199,0,1,0,0,0,0,1,0
533,46,0,1,17,10,8,9,17,5,3,0.1,4,127,185,0,0,1,0,1,0,0,0
534,60,0,0,30,8,7,10,17,5,0,0.8,23,164,225,0,0,1,0,1,0,0,0
535,56,0,0,58,10,9,4,13,0,3,0.4,24,44,128,0,1,0,0,1,0,0,0
536,32,2,0,54,2,5,6,11,3,0,0.8,9,50,117,0,0,1,0,0,0,1,0
537,44,1,0,27,3,5,3,8,2,2,0.2,13,195,238,0,0,1,0,0,1,0,0
538,51,0,1,36,12,0,4,4,2,3,0.2,22,53,125,1,0,0,0,0,0,1,0
539,45,1,1,5,3,6,10,16,4,2,0.5,24,115,142,0,1,0,1,0,0,0,0
540,35,1,0,25,15,7,1,8,4,0,0.5,21,195,262,1,0,0,0,1,0,0,0
541,29,0,0,53,14,3,1,4,5,2,0.4,3,173,273,1,0,0,1,0,0,0,0
542,20,0,1,42,2,2,6,8,2,1,0.7,4,114,168,0,0,1,0,0,0,1,0
543,26,2,1,23,9,0,8,8,0,3,0.8,20,35,82,0,0,1,0,0,0,1,0
544,47,1,0,49,5,7,3,10,4,1,0.4,23,49,122,0,0,1,0,0,0,1,0
545,34,0,1,40,9,7,4,11,3,3,0.7,10,35,108,0,1,0,0,0,1,0,0
546,31,0,0,15,13,8,8,16,2,0,0.8,9,118,165,1,0,0,0,0,1,0,1
547,53,0,0,49,11,8,5,13,0,1,0.8,22,34,107,0,1,0,0,0,1,0,0
548,49,0,0,55,11,3,0,3,0,2,0.6,16,199,280,0,0,1,1,0,0,0,0
549,23,1,0,43,8,9,1,10,5,1,0.3,6,173,249,1,0,0,0,0,0,1,0
550,55,0,0,15,6,6,4,10,2,2,0.8,23,117,154,1,0,0,1,0,0,0,0
551,35,0,1,44,11,7,7,14,1,0,0.1,8,38,107,0,0,1,0,0,1,0,0
552,27,1,0,38,15,7,9,16,1,0,0.5,14,43,114,1,0,0,0,0,0,1,0
553,49,0,0,21,3,5,7,12,3,3,0.1,3,39,81,0,0,1,0,0,0,1,0
554,28,2,0,34,4,9,5,14,1,0,0.6,12,82,127,1,0,0,0,0,1,0,0
555,49,0,1,40,6,7,4,11,3,0,0.6,5,150,211,0,1,0,0,1,0,0,0
556,53,0,1,17,7,8,3,11,3,0,0.8,4,122,162,1,0,0,0,1,0,0,0
557,55,1,0,26,13,4,2,6,0,0,0.3,20,30,82,0,0,1,1,0,0,0,0
558,58,2,0,5,11,2,1,3,1,3,0.6,22,194,230,0,1,0,0,0,0,1,0
559,40,0,1,11,8,5,10,15,4,3,0.3,23,191,236,0,1,0,0,0,0,1,0
560,48,1,1,31,13,0,2,2,2,2,0.7,19,58,125,0,0,1,0,0,1,0,0
561,59,0,1,42,10,0,10,10,0,1,0.7,12,128,192,0,0,1,0,0,1,0,0
562,52,2,0,19,11,9,10,19,2,3,0.2,9,163,216,0,0,1,1,0,0,0,0
563,47,0,0,43,15,4,10,14,5,2,0.5,17,107,199,1,0,0,0,0,0,1,0
564,55,2,0,48,15,4,8,12,5,3,0.3,10,42,141,0,0,1,0,0,1,0,0
565,48,1,1,59,10,0,6,6,3,1,0.6,12,82,172,1,0,0,1,0,0,0,0
566,30,1,0,20,4,10,8,18,2,1,0.3,17,142,178,1,0,0,0,0,0,1,0
567,50,2,1,17,14,4,2,6,5,1,0.4,24,123,185,1,0,0,0,1,0,0,0
568,48,2,1,56,10,9,8,17,1,1,0.4,13,178,259,0,1,0,0,1,0,0,0
569,36,1,0,46,8,1,5,6,4,3,0.2,17,43,123,1,0,0,0,1,0,0,0
570,35,1,1,32,4,10,4,14,2,0,0.8,8,69,115,1,0,0,0,0,1,0,0
571,60,2,1,11,10,9,3,12,1,0,0.4,15,165,199,0,0,1,0,0,0,1,0
572,37,0,1,25,9,0,4,4,4,1,0.6,3,109,166,0,0,1,1,0,0,0,0
573,53,0,0,41,15,4,8,12,4,2,0.5,3,76,163,0,1,0,1,0,0,0,0
